Id,Name,Type,TcgDate,OcgDate,Artwork
72957245,Adamancipator Signs,Spell Card,04/03/2020,03/17/2020,https://images.ygoprodeck.com/images/cards_cropped/72957245.jpg
72959823,Panzer Dragon,Fusion Monster,08/14/2014,12/21/2013,https://images.ygoprodeck.com/images/cards_cropped/72959823.jpg
72971064,Lyrilusc - Ensemblue Robin,XYZ Monster,10/28/2021,05/22/2021,https://images.ygoprodeck.com/images/cards_cropped/72971064.jpg
72989439,Black Luster Soldier - Envoy of the Beginning,Effect Monster,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/72989439.jpg
72992744,Jester Lord,Effect Monster,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/72992744.jpg
73001017,Silpheed,Effect Monster,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/73001017.jpg
73018302,Hunter of Black Feathers,Effect Monster,05/07/2010,02/20/2010,https://images.ygoprodeck.com/images/cards_cropped/73018302.jpg
73026394,Fusion Guard,Trap Card,03/07/2007,10/26/2006,https://images.ygoprodeck.com/images/cards_cropped/73026394.jpg
73040500,Fabled Urustos,Effect Monster,09/25/2010,04/14/2009,https://images.ygoprodeck.com/images/cards_cropped/73040500.jpg
73046708,Armored Xyz,Spell Card,01/18/2024,06/10/2023,https://images.ygoprodeck.com/images/cards_cropped/73046708.jpg
73048641,Half Shut,Spell Card,05/28/2010,03/20/2010,https://images.ygoprodeck.com/images/cards_cropped/73048641.jpg
73051941,Sand Stone,Normal Monster,03/08/2002,05/27/1999,https://images.ygoprodeck.com/images/cards_cropped/73051941.jpg
73055622,Shinobird's Calling,Spell Card,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/73055622.jpg
73061465,Spellbreaker of the Ice Barrier,Effect Monster,09/25/2010,07/01/2009,https://images.ygoprodeck.com/images/cards_cropped/73061465.jpg
73079365,Gust,Trap Card,10/20/2002,09/28/2000,https://images.ygoprodeck.com/images/cards_cropped/73079365.jpg
73079836,Adamancipator Risen - Raptite,Synchro Monster,04/03/2020,03/17/2020,https://images.ygoprodeck.com/images/cards_cropped/73079836.jpg
73081602,Queen Bird,Normal Monster,09/16/2002,04/20/2000,https://images.ygoprodeck.com/images/cards_cropped/73081602.jpg
73082255,The Zombie Vampire,XYZ Monster,02/10/2022,10/16/2021,https://images.ygoprodeck.com/images/cards_cropped/73082255.jpg
73104892,Maple Maiden,Synchro Monster,02/10/2022,10/16/2021,https://images.ygoprodeck.com/images/cards_cropped/73104892.jpg
73125233,Raiza the Storm Monarch,Effect Monster,05/16/2007,02/15/2007,https://images.ygoprodeck.com/images/cards_cropped/73125233.jpg
73130445,Performapal Lizardraw,Pendulum Effect Monster,05/14/2015,02/14/2015,https://images.ygoprodeck.com/images/cards_cropped/73130445.jpg
73134082,Final Flame,Spell Card,03/08/2002,03/27/1999,https://images.ygoprodeck.com/images/cards_cropped/73134082.jpg
73134082,Final Flame,Spell Card,03/08/2002,03/27/1999,https://images.ygoprodeck.com/images/cards_cropped/73134082.jpg
73136204,Sylvan Lotuswain,Effect Monster,05/16/2014,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/73136204.jpg
73146473,Cross Porter,Effect Monster,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/73146473.jpg
73148972,Ruthless Denial,Spell Card,03/07/2007,10/26/2006,https://images.ygoprodeck.com/images/cards_cropped/73148972.jpg
73167098,Aromalilith Magnolia,Fusion Monster,02/08/2024,10/28/2023,https://images.ygoprodeck.com/images/cards_cropped/73167098.jpg
73176465,"Felis, Lightsworn Archer",Tuner Monster,08/14/2014,12/21/2013,https://images.ygoprodeck.com/images/cards_cropped/73176465.jpg
73178098,Ego Boost,Spell Card,11/10/2011,07/16/2011,https://images.ygoprodeck.com/images/cards_cropped/73178098.jpg
73192600,World Legacy Cliffhanger,Trap Card,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/73192600.jpg
73193552,Pennant of Revolution,Trap Card,10/28/2021,05/22/2021,https://images.ygoprodeck.com/images/cards_cropped/73193552.jpg
73199638,Call of the Atlanteans,Spell Card,10/11/2012,06/16/2012,https://images.ygoprodeck.com/images/cards_cropped/73199638.jpg
73206827,Light Barrier,Spell Card,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/73206827.jpg
73213494,"Calcab, Malebranche of the Burning Abyss",Effect Monster,11/06/2014,09/19/2015,https://images.ygoprodeck.com/images/cards_cropped/73213494.jpg
73216412,Worm Drake,Normal Monster,03/01/2003,04/19/2001,https://images.ygoprodeck.com/images/cards_cropped/73216412.jpg
73218989,Black-Winged Assault Dragon,Synchro Monster,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/73218989.jpg
73219648,Vilepawn Archfiend,Effect Monster,12/01/2003,02/20/2003,https://images.ygoprodeck.com/images/cards_cropped/73219648.jpg
73239437,Double Hero Attack,Spell Card,04/03/2019,12/22/2018,https://images.ygoprodeck.com/images/cards_cropped/73239437.jpg
73240432,Edge Imp Cotton Eater,Pendulum Effect Monster,10/18/2018,03/21/2017,https://images.ygoprodeck.com/images/cards_cropped/73240432.jpg
73244186,Moray of Avarice,Spell Card,08/04/2022,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/73244186.jpg
73262676,"""A"" Cell Scatter Burst",Spell Card,02/28/2007,11/16/2006,https://images.ygoprodeck.com/images/cards_cropped/73262676.jpg
73271204,Recardination,Spell Card,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/73271204.jpg
73275815,Link Hole,Spell Card,02/01/2018,10/14/2017,https://images.ygoprodeck.com/images/cards_cropped/73275815.jpg
73285669,Gladiator Beast Essedarii,Fusion Monster,04/30/2011,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/73285669.jpg
73287067,Link Burst,Spell Card,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/73287067.jpg
73289035,Bujintei Tsukuyomi,XYZ Monster,01/24/2014,11/16/2013,https://images.ygoprodeck.com/images/cards_cropped/73289035.jpg
73304257,"Alpha, the Master of Beasts",Effect Monster,11/05/2020,08/08/2020,https://images.ygoprodeck.com/images/cards_cropped/73304257.jpg
73309655,"Eria the Water Charmer, Gentle",Link Monster,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/73309655.jpg
73318863,Lyna the Light Charmer,Flip Effect Monster,05/07/2010,02/20/2010,https://images.ygoprodeck.com/images/cards_cropped/73318863.jpg
73318863,Lyna the Light Charmer,Flip Effect Monster,05/07/2010,02/20/2010,https://images.ygoprodeck.com/images/cards_cropped/73318863.jpg
73333463,Armoroid,Effect Monster,02/28/2009,09/21/2007,https://images.ygoprodeck.com/images/cards_cropped/73333463.jpg
73341839,Miniborrel Dragon,Link Monster,07/26/2018,04/14/2018,https://images.ygoprodeck.com/images/cards_cropped/73341839.jpg
73345237,Benghalancer the Resurgent,Link Monster,06/03/2021,01/16/2021,https://images.ygoprodeck.com/images/cards_cropped/73345237.jpg
73347079,Raidraptor - Force Strix,XYZ Monster,02/11/2016,11/28/2014,https://images.ygoprodeck.com/images/cards_cropped/73347079.jpg
73355951,Alpha Summon,Trap Card,10/19/2023,11/05/2022,https://images.ygoprodeck.com/images/cards_cropped/73355951.jpg
73356503,Barrier Statue of the Stormwinds,Effect Monster,11/15/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/73356503.jpg
73359475,Noble Knight Peredur,Effect Monster,01/24/2014,09/13/2014,https://images.ygoprodeck.com/images/cards_cropped/73359475.jpg
73360025,Dark Contract with the Swamp King,Spell Card,11/05/2015,08/09/2014,https://images.ygoprodeck.com/images/cards_cropped/73360025.jpg
73398797,Paladin of White Dragon,Ritual Effect Monster,10/10/2003,07/18/2002,https://images.ygoprodeck.com/images/cards_cropped/73398797.jpg
73405179,Iron Knight,Effect Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/73405179.jpg
73414375,Dimension Jar,Flip Effect Monster,10/10/2003,07/18/2002,https://images.ygoprodeck.com/images/cards_cropped/73414375.jpg
73417207,Mara of the Nordic Alfar,Tuner Monster,04/30/2011,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/73417207.jpg
73421698,"Shif, Fairy of the Ghoti",Tuner Monster,08/04/2022,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/73421698.jpg
73422829,Super Quantum White Layer,Effect Monster,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/73422829.jpg
73428497,Geargiarsenal,Effect Monster,08/18/2012,04/14/2012,https://images.ygoprodeck.com/images/cards_cropped/73428497.jpg
73431236,Iron Blacksmith Kotetsu,Flip Effect Monster,12/01/2003,02/20/2003,https://images.ygoprodeck.com/images/cards_cropped/73431236.jpg
73445448,Number 22: Zombiestein,XYZ Monster,06/04/2013,08/03/2012,https://images.ygoprodeck.com/images/cards_cropped/73445448.jpg
73452089,Dark Cavalry,Fusion Monster,04/03/2019,12/22/2018,https://images.ygoprodeck.com/images/cards_cropped/73452089.jpg
73468603,Set Rotation,Spell Card,05/04/2017,01/14/2017,https://images.ygoprodeck.com/images/cards_cropped/73468603.jpg
73478096,Photon Emperor,Effect Monster,02/09/2023,10/15/2022,https://images.ygoprodeck.com/images/cards_cropped/73478096.jpg
73481154,Destroyer Golem,Normal Monster,03/29/2002,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/73481154.jpg
73483491,Vindikite R-Genex,Synchro Monster,09/25/2010,07/01/2009,https://images.ygoprodeck.com/images/cards_cropped/73483491.jpg
73490417,Jungle Dweller,Effect Monster,04/25/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/73490417.jpg
73507661,Fairy Wind,Trap Card,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/73507661.jpg
73511233,Performapal U Go Golem,Pendulum Effect Monster,05/04/2017,01/14/2017,https://images.ygoprodeck.com/images/cards_cropped/73511233.jpg
73534250,Blackwing - Tornado the Reverse Wind,Effect Monster,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/73534250.jpg
73539069,Striker Dragon,Link Monster,10/24/2019,06/21/2019,https://images.ygoprodeck.com/images/cards_cropped/73539069.jpg
73542331,Kashtira Shangri-Ira,XYZ Monster,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/73542331.jpg
73544866,Guardian Baou,Effect Monster,12/01/2003,11/21/2002,https://images.ygoprodeck.com/images/cards_cropped/73544866.jpg
73551138,Gishki Emilia,Spirit Monster,05/25/2012,04/01/2011,https://images.ygoprodeck.com/images/cards_cropped/73551138.jpg
73558460,Cynet Recovery,Spell Card,07/12/2018,03/24/2018,https://images.ygoprodeck.com/images/cards_cropped/73558460.jpg
73567374,Unleash Your Power!,Spell Card,01/26/2008,11/23/2007,https://images.ygoprodeck.com/images/cards_cropped/73567374.jpg
73574678,Amazoness Blowpiper,Effect Monster,10/10/2003,09/19/2002,https://images.ygoprodeck.com/images/cards_cropped/73574678.jpg
73575650,Subterror Succession,Trap Card,01/31/2019,10/13/2018,https://images.ygoprodeck.com/images/cards_cropped/73575650.jpg
73578229,Pole Position,Trap Card,02/26/2005,11/25/2004,https://images.ygoprodeck.com/images/cards_cropped/73578229.jpg
73580471,Black Rose Dragon,Synchro Monster,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/73580471.jpg
73580471,Black Rose Dragon,Synchro Monster,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/73580471.jpg
73594093,Metalfoes Fusion,Spell Card,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/73594093.jpg
73599290,Soul Drain,Trap Card,08/18/2012,04/14/2012,https://images.ygoprodeck.com/images/cards_cropped/73599290.jpg
73602965,Arias the Labrynth Butler,Effect Monster,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/73602965.jpg
73616671,Illusion Magic,Spell Card,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/73616671.jpg
73625877,Time Escaper,Effect Monster,08/06/2011,04/16/2011,https://images.ygoprodeck.com/images/cards_cropped/73625877.jpg
73628505,Terraforming,Spell Card,07/18/2003,05/16/2002,https://images.ygoprodeck.com/images/cards_cropped/73628505.jpg
73632127,Dimension Slice,Trap Card,04/28/2012,02/18/2012,https://images.ygoprodeck.com/images/cards_cropped/73632127.jpg
73639099,Traptrix Sera,Link Monster,07/11/2019,11/23/2018,https://images.ygoprodeck.com/images/cards_cropped/73639099.jpg
73640163,Penguin Cleric,Effect Monster,11/04/2021,07/17/2021,https://images.ygoprodeck.com/images/cards_cropped/73640163.jpg
73648243,Sand Moth,Effect Monster,02/18/2006,11/17/2005,https://images.ygoprodeck.com/images/cards_cropped/73648243.jpg
73652465,Blackwing - Oroshi the Squall,Tuner Monster,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/73652465.jpg
73659078,Snowdust Giant,XYZ Monster,11/09/2012,07/21/2012,https://images.ygoprodeck.com/images/cards_cropped/73659078.jpg
73665146,Silent Magician LV4,Effect Monster,08/30/2005,07/27/2005,https://images.ygoprodeck.com/images/cards_cropped/73665146.jpg
73667937,Windwitch - Diamond Bell,Synchro Monster,02/04/2021,10/31/2020,https://images.ygoprodeck.com/images/cards_cropped/73667937.jpg
73680966,The Beginning of the End,Spell Card,01/26/2008,11/23/2007,https://images.ygoprodeck.com/images/cards_cropped/73680966.jpg
73694478,Super Soldier Rebirth,Trap Card,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/73694478.jpg
73698349,Giant Orc,Effect Monster,10/10/2003,07/18/2002,https://images.ygoprodeck.com/images/cards_cropped/73698349.jpg
73702909,Little Trooper,Effect Monster,08/18/2012,04/14/2012,https://images.ygoprodeck.com/images/cards_cropped/73702909.jpg
73714736,Flame Swordsrealm,Spell Card,01/18/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/73714736.jpg
73729209,Skill Successor,Trap Card,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/73729209.jpg
73734821,Performapal Sky Magician,Effect Monster,05/04/2017,01/14/2017,https://images.ygoprodeck.com/images/cards_cropped/73734821.jpg
73752131,Skilled Dark Magician,Effect Monster,10/10/2003,09/19/2002,https://images.ygoprodeck.com/images/cards_cropped/73752131.jpg
73776643,Papa-Corn,Effect Monster,11/09/2012,03/21/2012,https://images.ygoprodeck.com/images/cards_cropped/73776643.jpg
73778008,Rage of the Deep Sea,Effect Monster,11/09/2012,12/18/2010,https://images.ygoprodeck.com/images/cards_cropped/73778008.jpg
73779005,Dragoons of Draconia,Pendulum Normal Monster,01/10/2015,09/19/2015,https://images.ygoprodeck.com/images/cards_cropped/73779005.jpg
73783043,R-Genex Accelerator,Effect Monster,09/25/2010,07/01/2009,https://images.ygoprodeck.com/images/cards_cropped/73783043.jpg
73787254,Saber Vault,Spell Card,05/07/2010,09/17/2011,https://images.ygoprodeck.com/images/cards_cropped/73787254.jpg
73810864,Live☆Twin Lil-la,Effect Monster,12/03/2020,09/12/2020,https://images.ygoprodeck.com/images/cards_cropped/73810864.jpg
73820802,Onikuji,Trap Card,05/04/2017,02/11/2016,https://images.ygoprodeck.com/images/cards_cropped/73820802.jpg
73828446,SPYRAL GEAR - Fully Armed,Spell Card,05/04/2017,09/09/2017,https://images.ygoprodeck.com/images/cards_cropped/73828446.jpg
73837870,Sunny Pixie,Tuner Monster,09/01/2009,04/18/2009,https://images.ygoprodeck.com/images/cards_cropped/73837870.jpg
73853830,Crusader of Endymion,Gemini Monster,11/17/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/73853830.jpg
73860462,Wonder Xyz,Trap Card,05/05/2016,01/09/2016,https://images.ygoprodeck.com/images/cards_cropped/73860462.jpg
73866096,Dodododraw,Spell Card,04/16/2015,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/73866096.jpg
73872164,Eliminating the League,Trap Card,02/28/2007,11/16/2006,https://images.ygoprodeck.com/images/cards_cropped/73872164.jpg
73879377,Armed Dragon LV7,Effect Monster,10/01/2004,05/27/2004,https://images.ygoprodeck.com/images/cards_cropped/73879377.jpg
73881652,Zoodiac Combo,Trap Card,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/73881652.jpg
73887236,Raidraptor - Rise Falcon,XYZ Monster,01/15/2015,11/15/2014,https://images.ygoprodeck.com/images/cards_cropped/73887236.jpg
73891874,White-Horned Dragon,Effect Monster,12/22/2006,09/21/2005,https://images.ygoprodeck.com/images/cards_cropped/73891874.jpg
73898890,Dyna Mondo,Link Monster,02/09/2023,10/15/2022,https://images.ygoprodeck.com/images/cards_cropped/73898890.jpg
73899015,Venom Snake,Effect Monster,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/73899015.jpg
73906480,Bujincarnation,Spell Card,08/08/2013,04/20/2013,https://images.ygoprodeck.com/images/cards_cropped/73906480.jpg
73911410,Sword Slasher,Normal Monster,10/11/2013,01/27/2000,https://images.ygoprodeck.com/images/cards_cropped/73911410.jpg
73915051,Scapegoat,Spell Card,03/30/2003,04/01/2001,https://images.ygoprodeck.com/images/cards_cropped/73915051.jpg
73915052,Sheep Token,Token,07/20/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/73915052.jpg
73915052,Sheep Token,Token,07/20/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/73915052.jpg
73915052,Sheep Token,Token,07/20/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/73915052.jpg
73915052,Sheep Token,Token,07/20/2006,08/10/2006,https://images.ygoprodeck.com/images/cards_cropped/73915052.jpg
73936388,Mirage Swordsman,Effect Monster,01/18/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/73936388.jpg
73941492,Harmonizing Magician,Pendulum Tuner Effect Monster,06/22/2017,11/26/2016,https://images.ygoprodeck.com/images/cards_cropped/73941492.jpg
73956664,Tearlaments Reinoheart,Effect Monster,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/73956664.jpg
73964868,Constellar Pleiades,XYZ Monster,09/28/2012,10/04/2011,https://images.ygoprodeck.com/images/cards_cropped/73964868.jpg
73977033,Raidraptor - Booster Strix,Effect Monster,05/05/2016,01/09/2016,https://images.ygoprodeck.com/images/cards_cropped/73977033.jpg
73979030,Angraecum Umbrella,Tuner Monster,03/19/2020,12/22/2018,https://images.ygoprodeck.com/images/cards_cropped/73979030.jpg
73988674,Tri-and-Guess,Trap Card,05/16/2014,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/73988674.jpg
74003290,Lost Wind,Trap Card,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/74003290.jpg
74009824,El Shaddoll Wendigo,Fusion Monster,01/15/2015,11/15/2014,https://images.ygoprodeck.com/images/cards_cropped/74009824.jpg
74010769,Hazy Flame Griffin,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/74010769.jpg
74018812,Labrynth Stovie Torbie,Effect Monster,08/25/2022,03/19/2022,https://images.ygoprodeck.com/images/cards_cropped/74018812.jpg
74029853,Golden Bamboo Sword,Spell Card,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/74029853.jpg
74063034,Invocation,Spell Card,02/23/2017,11/12/2016,https://images.ygoprodeck.com/images/cards_cropped/74063034.jpg
74063034,Invocation,Spell Card,02/23/2017,11/12/2016,https://images.ygoprodeck.com/images/cards_cropped/74063034.jpg
74064212,Vylon Prism,Tuner Monster,02/03/2012,12/01/2010,https://images.ygoprodeck.com/images/cards_cropped/74064212.jpg
74069667,D/D/D Oblivion King Abyss Ragnarok,Pendulum Effect Monster,11/05/2015,11/28/2014,https://images.ygoprodeck.com/images/cards_cropped/74069667.jpg
74078255,Tearlaments Merrli,Effect Monster,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/74078255.jpg
74093656,Tune Warrior,Normal Tuner Monster,08/05/2008,03/15/2008,https://images.ygoprodeck.com/images/cards_cropped/74093656.jpg
74094021,Legendary Six Samurai - Mizuho,Effect Monster,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/74094021.jpg
74095602,Change of Hero - Reflector Ray,Trap Card,02/28/2007,11/16/2006,https://images.ygoprodeck.com/images/cards_cropped/74095602.jpg
74100225,Evo-Singularity,Trap Card,05/16/2014,02/15/2014,https://images.ygoprodeck.com/images/cards_cropped/74100225.jpg
74115234,Orb of Yasaka,Spell Card,08/09/2008,04/19/2008,https://images.ygoprodeck.com/images/cards_cropped/74115234.jpg
74117290,Dark World Dealings,Spell Card,02/28/2007,11/16/2006,https://images.ygoprodeck.com/images/cards_cropped/74117290.jpg
74122412,Nekroz of Gungnir,Ritual Effect Monster,01/15/2015,11/15/2014,https://images.ygoprodeck.com/images/cards_cropped/74122412.jpg
74130411,Biofalcon,Effect Monster,05/07/2010,02/20/2010,https://images.ygoprodeck.com/images/cards_cropped/74130411.jpg
74131780,Exiled Force,Effect Monster,06/06/2003,09/20/2001,https://images.ygoprodeck.com/images/cards_cropped/74131780.jpg
74137509,Graceful Dice,Spell Card,10/15/2002,07/05/2001,https://images.ygoprodeck.com/images/cards_cropped/74137509.jpg
74148483,Infernity Wildcat,Tuner Monster,11/05/2020,08/08/2020,https://images.ygoprodeck.com/images/cards_cropped/74148483.jpg
74150658,Talons of Shurilane,Effect Monster,04/25/2024,01/27/2024,https://images.ygoprodeck.com/images/cards_cropped/74150658.jpg
74153887,Dark Scorpion - Meanae the Thorn,Effect Monster,12/01/2003,02/20/2003,https://images.ygoprodeck.com/images/cards_cropped/74153887.jpg
74157028,Cyber Twin Dragon,Fusion Monster,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/74157028.jpg
74163487,Restoration Point Guard,Link Monster,07/26/2018,04/14/2018,https://images.ygoprodeck.com/images/cards_cropped/74163487.jpg
74168099,Brotherhood of the Fire Fist - Horse Prince,Synchro Monster,01/25/2013,07/21/2012,https://images.ygoprodeck.com/images/cards_cropped/74168099.jpg
74191528,Card of Fate,Spell Card,03/19/2020,02/09/2019,https://images.ygoprodeck.com/images/cards_cropped/74191528.jpg
74191942,Painful Choice,Spell Card,09/16/2002,04/20/2000,https://images.ygoprodeck.com/images/cards_cropped/74191942.jpg
74202664,One or Eight,Trap Card,11/05/2020,08/08/2020,https://images.ygoprodeck.com/images/cards_cropped/74202664.jpg
74203495,PSY-Framegear Delta,Tuner Monster,10/01/2015,08/22/2015,https://images.ygoprodeck.com/images/cards_cropped/74203495.jpg
74210057,Texchanger,Effect Monster,07/12/2018,03/24/2018,https://images.ygoprodeck.com/images/cards_cropped/74210057.jpg
74213995,Battleguard Echoes,Spell Card,04/25/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/74213995.jpg
74218258,The Weather Rainbowed Canvas,Trap Card,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/74218258.jpg
74270067,Pikeru's Circle of Enchantment,Trap Card,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/74270067.jpg
74277583,Brave Scizzar,Normal Monster,05/14/2020,08/26/1999,https://images.ygoprodeck.com/images/cards_cropped/74277583.jpg
74289646,Royal Rhino with Deceitful Dice,Effect Monster,02/08/2024,10/28/2023,https://images.ygoprodeck.com/images/cards_cropped/74289646.jpg
74294676,Evolzar Laggia,XYZ Monster,11/10/2011,07/16/2011,https://images.ygoprodeck.com/images/cards_cropped/74294676.jpg
74298287,Mermail Abyssdine,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/74298287.jpg
74311226,Atlantean Dragoons,Effect Monster,10/11/2012,06/16/2012,https://images.ygoprodeck.com/images/cards_cropped/74311226.jpg
74329404,D - Formation,Spell Card,05/03/2008,02/23/2008,https://images.ygoprodeck.com/images/cards_cropped/74329404.jpg
74335036,Fusion Substitute,Spell Card,11/06/2014,09/19/2015,https://images.ygoprodeck.com/images/cards_cropped/74335036.jpg
74364659,Eria the Water Charmer,Flip Effect Monster,05/28/2005,02/24/2005,https://images.ygoprodeck.com/images/cards_cropped/74364659.jpg
74364659,Eria the Water Charmer,Flip Effect Monster,05/28/2005,02/24/2005,https://images.ygoprodeck.com/images/cards_cropped/74364659.jpg
74367458,Guardian Elma,Effect Monster,12/01/2003,11/21/2002,https://images.ygoprodeck.com/images/cards_cropped/74367458.jpg
74371660,Mermail Abyssgaios,XYZ Monster,11/09/2012,07/21/2012,https://images.ygoprodeck.com/images/cards_cropped/74371660.jpg
74388798,Silent Swordsman LV5,Effect Monster,02/26/2005,11/25/2004,https://images.ygoprodeck.com/images/cards_cropped/74388798.jpg
74393852,Zoodiac Boarbow,XYZ Monster,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/74393852.jpg
74402414,Spell Chronicle,Spell Card,01/26/2008,11/23/2007,https://images.ygoprodeck.com/images/cards_cropped/74402414.jpg
74414885,NEXT,Trap Card,01/31/2019,10/13/2018,https://images.ygoprodeck.com/images/cards_cropped/74414885.jpg
74416026,Frightfur March,Trap Card,11/05/2015,07/18/2015,https://images.ygoprodeck.com/images/cards_cropped/74416026.jpg
74416224,Black Ray Lancer,XYZ Monster,11/10/2011,07/16/2011,https://images.ygoprodeck.com/images/cards_cropped/74416224.jpg
74426895,Awakening of the Possessed - Gagigobyte,Effect Monster,09/10/2020,08/08/2020,https://images.ygoprodeck.com/images/cards_cropped/74426895.jpg
74431740,Assault Reboot,Trap Card,05/02/2019,01/12/2019,https://images.ygoprodeck.com/images/cards_cropped/74431740.jpg
74439492,Scrap Sheen,Spell Card,08/07/2010,04/17/2010,https://images.ygoprodeck.com/images/cards_cropped/74439492.jpg
74440055,Cactus Fighter,Effect Monster,11/01/2008,09/19/2009,https://images.ygoprodeck.com/images/cards_cropped/74440055.jpg
74440056,Needle Token,Token,01/01/1990,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/74440056.jpg
74458486,Covering Fire,Trap Card,11/20/2004,08/05/2004,https://images.ygoprodeck.com/images/cards_cropped/74458486.jpg
74506079,Worm Zero,Fusion Monster,09/25/2010,07/01/2009,https://images.ygoprodeck.com/images/cards_cropped/74506079.jpg
74509280,Malefic Parallel Gear,Tuner Monster,02/22/2011,02/26/2011,https://images.ygoprodeck.com/images/cards_cropped/74509280.jpg
74519184,Hand Destruction,Spell Card,01/26/2008,10/20/2007,https://images.ygoprodeck.com/images/cards_cropped/74519184.jpg
74530899,"Metaion, the Timelord",Effect Monster,11/10/2011,02/21/2011,https://images.ygoprodeck.com/images/cards_cropped/74530899.jpg
74567889,Dark Infant @Ignister,Link Monster,06/03/2021,01/16/2021,https://images.ygoprodeck.com/images/cards_cropped/74567889.jpg
74576482,Koa'ki Meiru Sea Panther,Effect Monster,11/17/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/74576482.jpg
74577599,Traptrix Holeutea,Trap Card,02/23/2023,12/03/2022,https://images.ygoprodeck.com/images/cards_cropped/74577599.jpg
74578720,Time Thief Chronocorder,Effect Monster,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/74578720.jpg
74580251,Zefra Providence,Spell Card,05/04/2017,01/14/2017,https://images.ygoprodeck.com/images/cards_cropped/74580251.jpg
74582050,Dinomist Eruption,Trap Card,05/05/2016,01/09/2016,https://images.ygoprodeck.com/images/cards_cropped/74582050.jpg
74583607,D/D/D Flame King Genghis,Fusion Monster,09/01/2016,08/09/2014,https://images.ygoprodeck.com/images/cards_cropped/74583607.jpg
